method,id,file,dataset,fitness,dice,jaccard,acc
otsu,3,106,yg,0.9461411473380107,0.8907236522583779,0.8029772329246935,0.9809244438415626
otsu,3,107,yg,0.9546358933545563,0.7829634464751958,0.643336015017431,0.9774484536082474
otsu,3,108,yg,0.9611767542802025,0.8547228476466173,0.746302190601011,0.9770245523602822
otsu,3,109,yg,0.961674230963187,0.8469908949589163,0.7345916795069337,0.9766345632121541
otsu,3,110,yg,0.9511599511599511,0.8114583333333333,0.6827344434706398,0.9754476397178513
otsu,3,111,yg,0.8736239542051959,0.6150984343512633,0.44414595925677186,0.957898128052089
otsu,3,112,yg,0.9324850688132953,0.787068493150685,0.6488977231658837,0.967054395008139
otsu,3,113,yg,0.9353838817358131,0.817206540985314,0.6909122930609369,0.9702421323928377
otsu,3,114,yg,0.917799939558779,0.7385700389105059,0.5855022170811645,0.9635444926749864
otsu,3,115,yg,0.8927381745502998,0.7734487734487735,0.6305882352941177,0.9733790016277808
otsu,3,116,yg,0.9161987041036717,0.6229074889867842,0.4523352527191299,0.9564568638090071
otsu,3,117,yg,0.9429373246024322,0.8228571428571428,0.6990291262135923,0.9705642973412913
otsu,3,118,yg,0.9630127774041695,0.8525501091486406,0.7429955032860602,0.9748033098209441
otsu,3,119,yg,0.9548520044960659,0.8971222388453753,0.8134375997446537,0.9801783776451438
otsu,3,120,yg,0.9316994777018883,0.7258215962441315,0.5696389093588798,0.9702930005425936
otsu,3,121,yg,0.9547315741583258,0.8612764210958342,0.7563524959452154,0.9770754205100379
otsu,3,122,yg,0.9265789473684211,0.8492522913651712,0.7380004191993292,0.9788049376017363
otsu,3,123,yg,0.9735305566368236,0.7794919744428861,0.6386618998978549,0.9760071893651655
otsu,3,124,yg,0.975085490962384,0.8730453799890651,0.7746943528041917,0.9803140260444927
otsu,3,125,yg,0.9000780640124902,0.7091020910209103,0.5493091948546928,0.967919153553988
otsu,3,126,yg,0.9632098107171421,0.8320092112838227,0.7123422712933754,0.9752611231687466
otsu,3,127,yg,0.8821752265861027,0.711847879083374,0.5526116578349735,0.9599158979924037
otsu,3,128,yg,0.9090698213871492,0.778196981731533,0.6369250771981148,0.9621201844818231
otsu,3,129,yg,0.9482056256062076,0.8789786009710484,0.7840872633942894,0.9771771568095496
otsu,3,130,yg,0.9094065656565656,0.7629766949152542,0.6167844144722757,0.9696486706456864
otsu,3,201,bs,0.7224182906245205,0.5035832709380682,0.33652609006433165,0.9484126984126984
otsu,3,202,bs,0.7406232763375621,0.49207512597343106,0.32632602223707396,0.9457151809493969
otsu,3,203,bs,0.7429028388644542,0.525044154009184,0.35597279432895873,0.9461996446919864
otsu,3,204,bs,0.7788202181306438,0.5787868223810354,0.40724842092352975,0.9551815273334261
otsu,3,205,bs,0.8785566682562391,0.6835270838486273,0.5192108971348051,0.9648645865513336
otsu,3,206,bs,0.7911949685534592,0.6473413379073757,0.4785696170428608,0.9612426481676972
otsu,3,207,bs,0.7521189043115096,0.596173506645246,0.4246774864752393,0.9549498175182481
otsu,3,208,bs,0.7783012694673472,0.45974256889954,0.29848424011242725,0.9454211052450721
otsu,3,209,bs,0.6152229228897002,0.3482808292102461,0.2108595912486255,0.9329149381271495
otsu,3,210,bs,0.8385848535102266,0.44369698742322317,0.2850967863183612,0.9399422156964903
otsu,3,211,bs,0.8013324450366422,0.5693727810650887,0.39798822050162136,0.9535203351726956
otsu,3,212,bs,0.6908736783528102,0.4438089280128692,0.2851892264400161,0.9411697979439915
otsu,3,213,bs,0.8154547636189104,0.6917752442996743,0.5287892934951759,0.9631518101612413
otsu,3,214,bs,0.8016724738675958,0.6150556030795552,0.44410129709697344,0.9569058392587805
otsu,3,215,bs,0.839504329650642,0.573687700862113,0.40221745350500715,0.9557605979756914
otsu,3,216,bs,0.8595276872964169,0.6316261905949234,0.4615889212827988,0.9639932539140946
otsu,3,217,bs,0.7160766961651918,0.5278847460698591,0.3585892780205576,0.9508025682182986
otsu,3,218,bs,0.8506018409251829,0.6762360446570973,0.5108433734939759,0.9633184523809524
otsu,3,219,bs,0.6963732176069436,0.509641560798548,0.34195905320039577,0.9474020404066212
otsu,3,220,bs,0.8001301236174365,0.5816582320389727,0.41009737228224624,0.9560160321438517
otsu,3,221,bs,0.6598053892215568,0.43563133185075364,0.27847101563734006,0.9391865805764494
otsu,3,222,bs,0.7969278833637073,0.5067671040105955,0.33937579688452796,0.9497274813539873
otsu,3,223,bs,0.8803730738037308,0.6488344291691572,0.48020349480203495,0.9626200928930457
otsu,3,224,bs,0.89875227449961,0.6414954311424463,0.4722070472548484,0.962928322013737
otsu,3,225,bs,0.8559533721898418,0.5588475129111171,0.38777819690682763,0.9544634089314941
otsu,3,226,bs,0.6411578112609041,0.38120309614553455,0.2354854368932039,0.9369787915166067
otsu,3,227,bs,0.7399292324442025,0.432090916315664,0.27558416544173553,0.9441910593233576
otsu,3,228,bs,0.8228076972749581,0.4992751067748129,0.3326892950391645,0.9491787631735932
otsu,3,229,bs,0.7345056212164889,0.37347013558079883,0.22961160674056053,0.9375301424917794
otsu,3,230,bs,0.6959685803396095,0.34000169295448773,0.204820505847158,0.9312138660330418
otsu,3,231,bs,0.8126796792252988,0.6133379011076853,0.442312443383019,0.9633961774625962
otsu,3,232,bs,0.8707952146375791,0.6384603477632733,0.4689252690616947,0.965625
otsu,3,233,bs,0.7213031305675744,0.5705944531132028,0.3991830410592295,0.9509794344620724
otsu,3,234,bs,0.6926401580637195,0.5576932637335322,0.3866675858265545,0.9467325250710972
otsu,3,235,bs,0.8591891546233533,0.71540386560886,0.5569095581530299,0.96977151905893
otsu,3,236,bs,0.8258176681516897,0.5939356048765239,0.4224099599822143,0.9547002026982847
otsu,3,237,bs,0.8455236980690463,0.5720506730007918,0.4006099251455503,0.9555575654919503
otsu,3,238,bs,0.7983742197706488,0.4105243515581265,0.2582765907490021,0.9394876274322755
otsu,3,239,bs,0.7451923076923077,0.5465035525401998,0.37599235518965013,0.9516692856004191
otsu,3,240,bs,0.7716275659824047,0.48569450853714813,0.32073746762151456,0.946937415192706
otsu,3,241,bs,0.7247779187817259,0.4913431551779761,0.3256825147907905,0.9430545857311406
otsu,3,242,bs,0.6753161222339304,0.42443809760337764,0.26938839848675916,0.9377651861002202
otsu,3,243,bs,0.7554434030281182,0.4549125168236878,0.29442508710801396,0.9492768261150614
otsu,3,244,bs,0.5936857836727069,0.29678744863653345,0.17425156267134553,0.9306169836355594
otsu,3,245,bs,0.5524060646011866,0.24045911047345767,0.13666014350945857,0.9200857410258733
otsu,3,246,bs,0.4812960645251008,0.20068421662994318,0.11153362766265992,0.9147930091326317
otsu,3,247,bs,0.4267873868248517,0.20155305450434954,0.11207061459842046,0.9188866005117643
otsu,3,248,bs,0.6060926219404825,0.3097830978309783,0.1832800851970181,0.9343733420048264
otsu,3,249,bs,0.6038689009364219,0.2936928838951311,0.17212193580108168,0.9286153380271027
otsu,3,250,bs,0.8145865434001027,0.6317466640111532,0.4617176128093159,0.9555315055315056
otsu,3,251,bs,0.6946625848529216,0.42654570716358137,0.27108871805526696,0.938064931855095
otsu,3,252,bs,0.8239252849883257,0.6085721531828557,0.4373724117818606,0.9633570750237417
otsu,3,301,ygs,0.9299150485436893,0.8433071949374055,0.7290675547098002,0.9752046325322188
otsu,3,302,ygs,0.8325013865779257,0.7498438865992256,0.5998001998001998,0.9578493265993266
otsu,3,303,ygs,0.802937576499388,0.7186087909078461,0.5608035905107929,0.9536661255411255
otsu,3,304,ygs,0.8496302382908792,0.7738555569414993,0.6311291963377416,0.9614583333333333
otsu,3,305,ygs,0.8382614891343071,0.7039640987284966,0.5431671283471837,0.9537270856715301
otsu,3,306,ygs,0.8951104100946372,0.7576769025367156,0.6098871574422353,0.9628378378378378
otsu,3,307,ygs,0.7399595492632187,0.6776925112463614,0.5125075045027017,0.9595295055821371
otsu,3,401,ar,0.9677672076105204,0.3132403550081507,0.18570538839851383,0.9142885561342593
otsu,3,402,ar,0.9606344987957811,0.4013462639440676,0.2510526544254894,0.9219948097511574
otsu,3,403,ar,0.9729630982827914,0.30353920097266285,0.1789249720044793,0.9171255606192129
otsu,3,404,ar,0.9500369705292068,0.3461427444339677,0.20929420799106416,0.9231883861400463
otsu,3,405,ar,0.9816627078384799,0.3867852129153018,0.23976051794955097,0.9259417498553241
otsu,3,406,ar,0.9810649750096117,0.38998204256294655,0.24222216948669878,0.9278157552083334
otsu,3,407,ar,0.9835395618117834,0.3358139534883721,0.20178870877585242,0.9225260416666666
otsu,3,408,ar,0.972932078009415,0.4103673237838604,0.25815229513315785,0.9248137297453703
otsu,3,409,ar,0.9798723081917542,0.33043827318176844,0.19791917116565758,0.9170464409722222
otsu,3,410,ar,0.9681868045760853,0.4217640633533588,0.26723765031577124,0.9234121817129629
otsu,3,411,ar,0.952603420993143,0.402913008143037,0.2522799385364491,0.9152990270543981
otsu,3,412,ar,0.9455625206202574,0.30480174415513056,0.17980300717288109,0.9113385235821759
otsu,3,413,ar,0.9671242357826739,0.33196072220462464,0.1990125332320547,0.9237196180555556
otsu,3,414,ar,0.9794841735052755,0.4488401987682508,0.28935780724322185,0.9350608543113426
otsu,3,415,ar,0.9649759209456501,0.5154770058299785,0.3472341000135032,0.9344324182581019
otsu,3,416,ar,0.9711708524938097,0.40558407504524135,0.2543778374872603,0.9272325303819444
otsu,3,417,ar,0.9658047086067155,0.44548885565762303,0.28657810352725605,0.9295880353009259
otsu,3,418,ar,0.9360523208284132,0.37436651953572014,0.23028962188254223,0.9221394856770834
otsu,3,419,ar,0.9523656000644797,0.40498346271828356,0.2539054945527215,0.9215110496238426
otsu,3,420,ar,0.9454961514458082,0.334357125779339,0.20073758364065986,0.9181835033275463
otsu,3,421,ar,0.9688590369853455,0.3823342111151271,0.23634932118993915,0.9188752350983797
otsu,3,422,ar,0.9570809450580177,0.4494116488602235,0.28983298406045593,0.9241604275173612
otsu,3,423,ar,0.9715251312288775,0.4787824022395861,0.3147363026462915,0.9335010669849537
otsu,3,424,ar,0.9751546283677535,0.3577348331891164,0.21783012903074725,0.9244949905960648
otsu,3,425,ar,0.9755358807082946,0.32182317787898,0.19176952847688186,0.9202180085358797
otsu,3,426,ar,0.9652444870565676,0.4415328107011677,0.2833122273814549,0.9309149848090278
otsu,3,427,ar,0.971636289166496,0.348482344516058,0.21100733822548365,0.9197930230034722
otsu,3,428,ar,0.9596210696049449,0.4747627515830411,0.31127141175957806,0.9285594798900463
otsu,3,429,ar,0.9717416733362063,0.5430399779811463,0.3727212619250024,0.9399504484953703
otsu,3,430,ar,0.9817880794701986,0.3505142451826457,0.2124991041353114,0.9254828559027778
otsu,4,101,yg,0.9709581945985941,0.8957337883959045,0.8111574717972493,0.9792797069994574
otsu,4,102,yg,0.9865283087565994,0.926958604173794,0.863860991551092,0.9855195333695063
otsu,4,103,yg,0.9726208459214502,0.9038427794349886,0.8245557867776533,0.9814161692892024
otsu,4,104,yg,0.9322733842659509,0.8282883874518437,0.7069046500704557,0.9682582745523602
otsu,4,105,yg,0.954008127077946,0.8890610207418883,0.800278896808181,0.9781436516549105
otsu,4,106,yg,0.9471729261246389,0.8896210873146623,0.8011869436201781,0.9806870591427022
otsu,4,107,yg,0.9578193394349384,0.7962289116771419,0.6614454520472657,0.9791101465002713
otsu,4,108,yg,0.9659995177236557,0.8636412633394416,0.7600075886928477,0.9785505968529571
otsu,4,109,yg,0.9636913767019667,0.8575274848552839,0.7505891594658287,0.9784658166033641
otsu,4,110,yg,0.9493284493284493,0.8088426527958388,0.6790393013100436,0.9750746066196418
otsu,4,111,yg,0.8714222809335095,0.6148827093366475,0.4439210408254823,0.9579659522517634
otsu,4,112,yg,0.9389768891197091,0.7940272288098376,0.6584122359796067,0.9681904503526858
otsu,4,113,yg,0.9296614210777301,0.8188596030662606,0.6932788051209103,0.9707508138903961
otsu,4,114,yg,0.9368389241462678,0.7512419726160184,0.6015913060353192,0.9651892295170917
otsu,4,115,yg,0.894070619586942,0.7775202780996524,0.6360189573459716,0.9739555073250136
otsu,4,116,yg,0.9153347732181425,0.6280379371665679,0.45776625621084466,0.9574403147042865
otsu,4,117,yg,0.9417680074836295,0.8209989806320082,0.696351374719004,0.9702251763429192
otsu,4,118,yg,0.9690652320107599,0.856378763866878,0.7488307639009181,0.9754137276180141
otsu,4,119,yg,0.956912701386287,0.8982678273102963,0.8153232242617717,0.9803818502441671
otsu,4,120,yg,0.933306548814785,0.7287843137254902,0.5732971372161896,0.9706829896907216
otsu,4,121,yg,0.9499545040946314,0.85775906336654,0.7509440748066895,0.9765158708627238
otsu,4,122,yg,0.9305263157894736,0.8558634878373472,0.7480431563359424,0.9798053445469344
otsu,4,123,yg,0.9766446087971974,0.7916075090708313,0.6550913838120105,0.977601058057515
otsu,4,124,yg,0.9772838299951148,0.8766432953549518,0.7803783889213965,0.980907487791644
otsu,4,125,yg,0.9059328649492584,0.7156953438174529,0.5572629051620648,0.9687330439500814
otsu,4,126,yg,0.9640095974406825,0.8361660307550006,0.7184581760381482,0.9759732772653282
otsu,4,127,yg,0.8797583081570997,0.7107639736392483,0.5513063233623627,0.959814161692892
otsu,4,128,yg,0.8974715843191835,0.7735679296211136,0.6307466579719596,0.9615945469343462
otsu,4,129,yg,0.944713870029098,0.8736209525517984,0.7756012103838191,0.9761089256646771
otsu,4,130,yg,0.9097222222222222,0.7643548600981303,0.618587679759605,0.9698690992946283
otsu,4,201,bs,0.7334663188583704,0.509214871630979,0.34157496069744175,0.9487906273620559
otsu,4,202,bs,0.745311638168781,0.49087276360003634,0.3252693025215141,0.9451080996396679
otsu,4,203,bs,0.7538984406237506,0.5462446585065547,0.37574730968513353,0.9498647588867015
otsu,4,204,bs,0.7838630233376334,0.585545335085414,0.41397250092902266,0.9561274168869106
otsu,4,205,bs,0.8849149578763312,0.7024162513406095,0.5413263321664722,0.967617478460852
otsu,4,206,bs,0.80083857442348,0.6648874448828034,0.49800104293412134,0.9637058261700095
otsu,4,207,bs,0.7524874094091635,0.6043506141172988,0.43302466954124547,0.9564379127563434
otsu,4,208,bs,0.7835361863630415,0.46108822057068044,0.2996196576919227,0.9453508169066883
otsu,4,209,bs,0.6250691448169046,0.3603890926487004,0.21980159502042404,0.9353550395992689
otsu,4,210,bs,0.8424543946932007,0.447068314326574,0.2878866587957497,0.9404829567880768
otsu,4,211,bs,0.7953364423717522,0.5656479507225776,0.394357822410148,0.9531626813815655
otsu,4,212,bs,0.7063160823594881,0.4594154375169668,0.298208516886931,0.9435282996573319
otsu,4,213,bs,0.8168946484281258,0.6977912161123354,0.5358520267611177,0.9641192576817766
otsu,4,214,bs,0.8057142857142857,0.6215126592485083,0.45086569957884887,0.9578575019751491
otsu,4,215,bs,0.8487608241266049,0.5731424538763988,0.40168162227089665,0.9551729979248719
otsu,4,216,bs,0.8653637350705755,0.6398394380331159,0.47041463774531506,0.9650119908752364
otsu,4,217,bs,0.7152163225172075,0.5334616795012834,0.36375570419453646,0.9519497686715136
otsu,4,218,bs,0.8543780977106443,0.6947843193704717,0.5323138004558489,0.9661936649659864
otsu,4,219,bs,0.7162120272783633,0.5219994351878,0.3531794558239071,0.948515321300166
otsu,4,220,bs,0.8014313597918022,0.577171773966826,0.40565105710333926,0.9551259100131281
otsu,4,221,bs,0.6686626746506986,0.4421530212414931,0.28382314005824727,0.939980918147729
otsu,4,222,bs,0.7926321270502473,0.5103725744939441,0.34261760072023406,0.9507146231986771
otsu,4,223,bs,0.8787510137875101,0.6528747175495857,0.48464291039212765,0.9633464825772519
otsu,4,224,bs,0.8971926176241227,0.6387822144079952,0.4692726036709721,0.9625541997620967
otsu,4,225,bs,0.8581737441021371,0.5629238541714078,0.3917147019699753,0.955094692541501
otsu,4,226,bs,0.6469733016124769,0.38291547698204714,0.2367937306501548,0.9368667466986794
otsu,4,227,bs,0.7395209580838323,0.4332987800015948,0.27656758957654726,0.9444956421230202
otsu,4,228,bs,0.8302983339790779,0.5164477647909387,0.3481156595191683,0.952121694173792
otsu,4,229,bs,0.7365234938022485,0.38019418920427067,0.23471590648109872,0.9391267811472415
otsu,4,230,bs,0.6997805244310962,0.34517535112959746,0.20858726715559686,0.9324077940562381
otsu,4,231,bs,0.8125283704039945,0.6126989560157453,0.4416481618554157,0.963304289544236
otsu,4,232,bs,0.8785362420830402,0.651974096511385,0.48365101503176816,0.9673076923076923
otsu,4,233,bs,0.7195215067447187,0.5797785069729287,0.40823104693140794,0.9529044009906394
otsu,4,234,bs,0.6993084712274635,0.5680894818678839,0.39673532296483116,0.9484448435862894
otsu,4,235,bs,0.8602123033636014,0.7171340228169314,0.5590093085106383,0.9699920823436263
otsu,4,236,bs,0.8313593393458655,0.5954780713701988,0.4239720713731575,0.9546871253895948
otsu,4,237,bs,0.8506729081334113,0.5859261647589876,0.41435330331186226,0.9577611866664474
otsu,4,238,bs,0.817244883147046,0.4149469339622642,0.2617874081651632,0.9391773075729539
otsu,4,239,bs,0.7408216783216783,0.5432692307692307,0.37293729372937295,0.9513219922115188
otsu,4,240,bs,0.7765762463343109,0.49590355805243447,0.3297019687183877,0.9487347346870759
otsu,4,241,bs,0.7219225888324873,0.4853105838443082,0.320402703463813,0.9418928029664588
otsu,4,242,bs,0.6751844046364595,0.42661562148891014,0.2711451996826236,0.938329126161448
otsu,4,243,bs,0.7527036770007209,0.4550804236955669,0.29456576942610463,0.9494949903038138
otsu,4,244,bs,0.5976088174855222,0.297470708573554,0.174722813916653,0.9303866283355448
otsu,4,245,bs,0.5676994067237969,0.24809149310056752,0.14161212878613477,0.9211997705521843
otsu,4,246,bs,0.4867195104992352,0.20422453028358034,0.11372498050428906,0.9157016364563534
otsu,4,247,bs,0.4328233947341034,0.20519525371882477,0.11432734070042333,0.9195681208263122
otsu,4,248,bs,0.6119035041380525,0.31285167679495834,0.18543223052294558,0.9346856869020521
otsu,4,249,bs,0.6026367668802366,0.2981044676052904,0.1751602621494825,0.9302536149594973
otsu,4,250,bs,0.8224619072076699,0.638957238810933,0.4694615459786964,0.9564774731441398
otsu,4,251,bs,0.7034473579129509,0.4353018696977185,0.2782018213402116,0.9394816750229503
otsu,4,252,bs,0.8355995055624228,0.6247047951535065,0.4542332387636255,0.9652896486229819
otsu,4,301,ygs,0.9305218446601942,0.843625361023243,0.7295432921027593,0.975248171368861
otsu,4,302,ygs,0.8377703826955075,0.7543071161048689,0.6055321707757065,0.9585858585858585
otsu,4,303,ygs,0.8121175030599755,0.7197288135593221,0.562169031984749,0.9533955627705628
otsu,4,304,ygs,0.8625034237195289,0.7833333333333333,0.6438356164383562,0.9629676870748299
otsu,4,305,ygs,0.8318489490559317,0.6931868784325368,0.5304407087687415,0.9516694725028059
otsu,4,306,ygs,0.8951104100946372,0.7574240907574241,0.6095596133190118,0.9627866502866503
otsu,4,307,ygs,0.7457382259462583,0.6776056707797322,0.5124081794719079,0.9591972355130249
otsu,4,401,ar,0.9697817571348629,0.3136708356712339,0.18600807144083806,0.9142817744502315
otsu,4,402,ar,0.9597209534091853,0.40057541986585093,0.2504497085021998,0.9218184859664352
otsu,4,403,ar,0.9719887955182073,0.3037141334956998,0.17904655075715087,0.9172770182291666
otsu,4,404,ar,0.948980669694729,0.3452795019120275,0.20866333759145278,0.9229804144965278
otsu,4,405,ar,0.9801425178147268,0.38589009838027905,0.23907300115874855,0.9257767288773148
otsu,4,406,ar,0.9826989619377162,0.3920395720694812,0.243811704106453,0.9283175998263888
otsu,4,407,ar,0.9821773186513792,0.3354398480207808,0.20151860995947268,0.9225034360532407
otsu,4,408,ar,0.972595830531271,0.4124850710351343,0.2598306721462418,0.9254941587094907
otsu,4,409,ar,0.9818201493344876,0.33188236154802836,0.19895620902133632,0.9174216941550926
otsu,4,410,ar,0.9691270960664473,0.4243900765192328,0.2693497103532384,0.9241581669560185
otsu,4,411,ar,0.9559189209554668,0.40474101488346864,0.25371492570148596,0.9156471535011574
otsu,4,412,ar,0.9498515341471462,0.3066082110083601,0.18106159070898495,0.9116911711516203
otsu,4,413,ar,0.9671242357826739,0.3334194985186216,0.2000620421409311,0.9242192021122685
otsu,4,414,ar,0.9792329593032992,0.4501414631329754,0.2904403546680575,0.9354180230034722
otsu,4,415,ar,0.967352554881481,0.5193492604469218,0.3507574383164006,0.9352823893229166
otsu,4,416,ar,0.9722320481075345,0.40668812192505455,0.2552470282317979,0.9274857132523148
otsu,4,417,ar,0.9672713238131996,0.4485048050251436,0.2890790809264557,0.9303362811053241
otsu,4,418,ar,0.9367789990008175,0.37439872211431996,0.23031399347894055,0.9220897533275463
otsu,4,419,ar,0.9519626017570726,0.4047219271493678,0.2536999248201052,0.9214590567129629
otsu,4,420,ar,0.9434158518826711,0.3339961702754456,0.2004774324742496,0.9182309751157407
otsu,4,421,ar,0.9658932309839497,0.37956980032564913,0.23424014215603317,0.9181699399594907
otsu,4,422,ar,0.9563120369075913,0.4505442031252573,0.2907757704569607,0.9245673285590278
otsu,4,423,ar,0.9733227870856404,0.48019582453837556,0.31595901122756237,0.9337542498553241
otsu,4,424,ar,0.9772512842016983,0.3590010205457031,0.21876980122503578,0.9247481734664352
otsu,4,425,ar,0.9747204100652377,0.32179531556478597,0.1917497421794431,0.9202745225694444
otsu,4,426,ar,0.9652444870565676,0.44303054750815946,0.28454671785571284,0.9313331886574074
otsu,4,427,ar,0.972353061642433,0.34925246878390553,0.21157231022881715,0.9200055157696759
otsu,4,428,ar,0.9639881752217145,0.47840221396062216,0.3144078010299112,0.9292738172743056
otsu,4,429,ar,0.972049498245398,0.5436234678418951,0.3732712357266129,0.9400725188078703
